# Species fraction against time
"time, type 1 fraction, type 2 fraction, type 3 fraction"
117.60000000000001,0.0,1.0,0.0
117.7,0.0,1.0,0.0
117.80000000000001,0.0,1.0,0.0
117.9,0.0,1.0,0.0
118.0,0.0,1.0,0.0
118.10000000000001,0.0,1.0,0.0
118.2,0.0,1.0,0.0
118.30000000000001,0.0,1.0,0.0
118.4,0.0,1.0,0.0
118.5,0.0,1.0,0.0
118.60000000000001,0.0,1.0,0.0
118.7,0.0,1.0,0.0
118.80000000000001,0.0,1.0,0.0
118.9,0.0,1.0,0.0
119.0,0.0,1.0,0.0
119.10000000000001,0.0,1.0,0.0
119.2,0.0,1.0,0.0
119.30000000000001,0.0,1.0,0.0
119.4,0.0,1.0,0.0
119.5,0.0,1.0,0.0
119.60000000000001,0.0,1.0,0.0
119.7,0.0,1.0,0.0
119.80000000000001,0.0,1.0,0.0
119.9,0.0,1.0,0.0
120.0,0.0,1.0,0.0
120.10000000000001,0.0,1.0,0.0
120.2,0.0,1.0,0.0
120.30000000000001,0.0,1.0,0.0
120.4,0.0,1.0,0.0
120.5,0.0,1.0,0.0
120.60000000000001,0.0,1.0,0.0
120.7,0.0,1.0,0.0
120.80000000000001,0.0,1.0,0.0
120.9,0.0,1.0,0.0
121.0,0.0,1.0,0.0
121.10000000000001,0.0,1.0,0.0
121.2,0.0,1.0,0.0
121.30000000000001,0.0,1.0,0.0
121.4,0.0,1.0,0.0
121.5,0.0,1.0,0.0
121.60000000000001,0.0,1.0,0.0
121.7,0.0,1.0,0.0
121.80000000000001,0.0,1.0,0.0
121.9,0.0,1.0,0.0
122.0,0.0,1.0,0.0
122.10000000000001,0.0,1.0,0.0
122.2,0.0,1.0,0.0
122.30000000000001,0.0,1.0,0.0
122.4,0.0,1.0,0.0
122.5,0.0,1.0,0.0
122.60000000000001,0.0,1.0,0.0
122.7,0.0,1.0,0.0
122.80000000000001,0.0,1.0,0.0
122.9,0.0,1.0,0.0
123.0,0.0,1.0,0.0
123.10000000000001,0.0,1.0,0.0
123.2,0.0,1.0,0.0
123.30000000000001,0.0,1.0,0.0
123.4,0.0,1.0,0.0
123.5,0.0,1.0,0.0
123.60000000000001,0.0,1.0,0.0
123.7,0.0,1.0,0.0
123.80000000000001,0.0,1.0,0.0
123.9,0.0,1.0,0.0
124.0,0.0,1.0,0.0
124.10000000000001,0.0,1.0,0.0
124.2,0.0,1.0,0.0
124.30000000000001,0.0,1.0,0.0
124.4,0.0,1.0,0.0
124.5,0.0,1.0,0.0
124.60000000000001,0.0,1.0,0.0
124.7,0.0,1.0,0.0
124.80000000000001,0.0,1.0,0.0
124.9,0.0,1.0,0.0
125.0,0.0,1.0,0.0
125.10000000000001,0.0,1.0,0.0
125.2,0.0,1.0,0.0
125.30000000000001,0.0,1.0,0.0
125.4,0.0,1.0,0.0
125.5,0.0,1.0,0.0
125.60000000000001,0.0,1.0,0.0
125.7,0.0,1.0,0.0
125.80000000000001,0.0,1.0,0.0
125.9,0.0,1.0,0.0
126.0,0.0,1.0,0.0
126.10000000000001,0.0,1.0,0.0
126.2,0.0,1.0,0.0
126.30000000000001,0.0,1.0,0.0
126.4,0.0,1.0,0.0
126.5,0.0,1.0,0.0
126.60000000000001,0.0,1.0,0.0
126.7,0.0,1.0,0.0
126.80000000000001,0.0,1.0,0.0
126.9,0.0,1.0,0.0
127.0,0.0,1.0,0.0
127.10000000000001,0.0,1.0,0.0
127.2,0.0,1.0,0.0
127.30000000000001,0.0,1.0,0.0
127.4,0.0,1.0,0.0
127.5,0.0,1.0,0.0
127.60000000000001,0.0,1.0,0.0
127.7,0.0,1.0,0.0
127.80000000000001,0.0,1.0,0.0
127.9,0.0,1.0,0.0
128.0,0.0,1.0,0.0
128.1,0.0,1.0,0.0
128.20000000000002,0.0,1.0,0.0
128.3,0.0,1.0,0.0
128.4,0.0,1.0,0.0
128.5,0.0,1.0,0.0
128.6,0.0,1.0,0.0
128.70000000000002,0.0,1.0,0.0
128.8,0.0,1.0,0.0
128.9,0.0,1.0,0.0
129.0,0.0,1.0,0.0
129.1,0.0,1.0,0.0
129.20000000000002,0.0,1.0,0.0
129.3,0.0,1.0,0.0
129.4,0.0,1.0,0.0
129.5,0.0,1.0,0.0
129.6,0.0,1.0,0.0
129.70000000000002,0.0,1.0,0.0
129.8,0.0,1.0,0.0
129.9,0.0,1.0,0.0
130.0,0.0,1.0,0.0
130.1,0.0,1.0,0.0
130.20000000000002,0.0,1.0,0.0
130.3,0.0,1.0,0.0
130.4,0.0,1.0,0.0
130.5,0.0,1.0,0.0
130.6,0.0,1.0,0.0
130.70000000000002,0.0,1.0,0.0
130.8,0.0,1.0,0.0
130.9,0.0,1.0,0.0
131.0,0.0,1.0,0.0
131.1,0.0,1.0,0.0
131.20000000000002,0.0,1.0,0.0
131.3,0.0,1.0,0.0
131.4,0.0,1.0,0.0
131.5,0.0,1.0,0.0
131.6,0.0,1.0,0.0
131.70000000000002,0.0,1.0,0.0
131.8,0.0,1.0,0.0
131.9,0.0,1.0,0.0
132.0,0.0,1.0,0.0
132.1,0.0,1.0,0.0
132.20000000000002,0.0,1.0,0.0
132.3,0.0,1.0,0.0
132.4,0.0,1.0,0.0
132.5,0.0,1.0,0.0
132.6,0.0,1.0,0.0
132.70000000000002,0.0,1.0,0.0
132.8,0.0,1.0,0.0
132.9,0.0,1.0,0.0
133.0,0.0,1.0,0.0
133.1,0.0,1.0,0.0
133.20000000000002,0.0,1.0,0.0
133.3,0.0,1.0,0.0
133.4,0.0,1.0,0.0
133.5,0.0,1.0,0.0
133.6,0.0,1.0,0.0
133.70000000000002,0.0,1.0,0.0
133.8,0.0,1.0,0.0
133.9,0.0,1.0,0.0
134.0,0.0,1.0,0.0
134.1,0.0,1.0,0.0
134.20000000000002,0.0,1.0,0.0
134.3,0.0,1.0,0.0
134.4,0.0,1.0,0.0
134.5,0.0,1.0,0.0
134.6,0.0,1.0,0.0
134.70000000000002,0.0,1.0,0.0
134.8,0.0,1.0,0.0
134.9,0.0,1.0,0.0
135.0,0.0,1.0,0.0
135.1,0.0,1.0,0.0
135.20000000000002,0.0,1.0,0.0
135.3,0.0,1.0,0.0
135.4,0.0,1.0,0.0
135.5,0.0,1.0,0.0
135.6,0.0,1.0,0.0
135.70000000000002,0.0,1.0,0.0
135.8,0.0,1.0,0.0
135.9,0.0,1.0,0.0
136.0,0.0,1.0,0.0
136.1,0.0,1.0,0.0
136.20000000000002,0.0,1.0,0.0
136.3,0.0,1.0,0.0
136.4,0.0,1.0,0.0
136.5,0.0,1.0,0.0
136.6,0.0,1.0,0.0
136.70000000000002,0.0,1.0,0.0
136.8,0.0,1.0,0.0
136.9,0.0,1.0,0.0
137.0,0.0,1.0,0.0
137.1,0.0,1.0,0.0
137.20000000000002,0.0,1.0,0.0
137.3,0.0,1.0,0.0
137.4,0.0,1.0,0.0
137.5,0.0,1.0,0.0
137.6,0.0,1.0,0.0
137.70000000000002,0.0,1.0,0.0
137.8,0.0,1.0,0.0
137.9,0.0,1.0,0.0
138.0,0.0,1.0,0.0
138.1,0.0,1.0,0.0
138.20000000000002,0.0,1.0,0.0
138.3,0.0,1.0,0.0
138.4,0.0,1.0,0.0
138.5,0.0,1.0,0.0
138.6,0.0,1.0,0.0
138.70000000000002,0.0,1.0,0.0
138.8,0.0,1.0,0.0
138.9,0.0,1.0,0.0
139.0,0.0,1.0,0.0
139.1,0.0,1.0,0.0
139.20000000000002,0.0,1.0,0.0
139.3,0.0,1.0,0.0
139.4,0.0,1.0,0.0
139.5,0.0,1.0,0.0
139.6,0.0,1.0,0.0
139.70000000000002,0.0,1.0,0.0
139.8,0.0,1.0,0.0
139.9,0.0,1.0,0.0
140.0,0.0,1.0,0.0
140.1,0.0,1.0,0.0
140.20000000000002,0.0,1.0,0.0
140.3,0.0,1.0,0.0
140.4,0.0,1.0,0.0
140.5,0.0,1.0,0.0
140.6,0.0,1.0,0.0
140.70000000000002,0.0,1.0,0.0
140.8,0.0,1.0,0.0
140.9,0.0,1.0,0.0
141.0,0.0,1.0,0.0
141.1,0.0,1.0,0.0
141.20000000000002,0.0,1.0,0.0
141.3,0.0,1.0,0.0
141.4,0.0,1.0,0.0
141.5,0.0,1.0,0.0
141.6,0.0,1.0,0.0
141.70000000000002,0.0,1.0,0.0
141.8,0.0,1.0,0.0
141.9,0.0,1.0,0.0
142.0,0.0,1.0,0.0
142.1,0.0,1.0,0.0
142.20000000000002,0.0,1.0,0.0
142.3,0.0,1.0,0.0
142.4,0.0,1.0,0.0
142.5,0.0,1.0,0.0
142.6,0.0,1.0,0.0
142.70000000000002,0.0,1.0,0.0
142.8,0.0,1.0,0.0
142.9,0.0,1.0,0.0
143.0,0.0,1.0,0.0
143.1,0.0,1.0,0.0
143.20000000000002,0.0,1.0,0.0
143.3,0.0,1.0,0.0
143.4,0.0,1.0,0.0
143.5,0.0,1.0,0.0
143.6,0.0,1.0,0.0
143.70000000000002,0.0,1.0,0.0
143.8,0.0,1.0,0.0
143.9,0.0,1.0,0.0
144.0,0.0,1.0,0.0
144.1,0.0,1.0,0.0
144.20000000000002,0.0,1.0,0.0
144.3,0.0,1.0,0.0
144.4,0.0,1.0,0.0
144.5,0.0,1.0,0.0
144.6,0.0,1.0,0.0
144.70000000000002,0.0,1.0,0.0
144.8,0.0,1.0,0.0
144.9,0.0,1.0,0.0
145.0,0.0,1.0,0.0
145.1,0.0,1.0,0.0
145.20000000000002,0.0,1.0,0.0
145.3,0.0,1.0,0.0
145.4,0.0,1.0,0.0
145.5,0.0,1.0,0.0
145.6,0.0,1.0,0.0
145.70000000000002,0.0,1.0,0.0
145.8,0.0,1.0,0.0
145.9,0.0,1.0,0.0
146.0,0.0,1.0,0.0
146.1,0.0,1.0,0.0
146.20000000000002,0.0,1.0,0.0
146.3,0.0,1.0,0.0
146.4,0.0,1.0,0.0
146.5,0.0,1.0,0.0
146.6,0.0,1.0,0.0
146.70000000000002,0.0,1.0,0.0
146.8,0.0,1.0,0.0
146.9,0.0,1.0,0.0
147.0,0.0,1.0,0.0
147.1,0.0,1.0,0.0
147.20000000000002,0.0,1.0,0.0
147.3,0.0,1.0,0.0
147.4,0.0,1.0,0.0
147.5,0.0,1.0,0.0
147.6,0.0,1.0,0.0
147.70000000000002,0.0,1.0,0.0
147.8,0.0,1.0,0.0
147.9,0.0,1.0,0.0
148.0,0.0,1.0,0.0
148.1,0.0,1.0,0.0
148.20000000000002,0.0,1.0,0.0
148.3,0.0,1.0,0.0
148.4,0.0,1.0,0.0
148.5,0.0,1.0,0.0
148.6,0.0,1.0,0.0
148.70000000000002,0.0,1.0,0.0
148.8,0.0,1.0,0.0
148.9,0.0,1.0,0.0
149.0,0.0,1.0,0.0
149.1,0.0,1.0,0.0
149.20000000000002,0.0,1.0,0.0
149.3,0.0,1.0,0.0
149.4,0.0,1.0,0.0
149.5,0.0,1.0,0.0
149.6,0.0,1.0,0.0
149.70000000000002,0.0,1.0,0.0
149.8,0.0,1.0,0.0
149.9,0.0,1.0,0.0
150.0,0.0,1.0,0.0
150.1,0.0,1.0,0.0
150.20000000000002,0.0,1.0,0.0
150.3,0.0,1.0,0.0
150.4,0.0,1.0,0.0
150.5,0.0,1.0,0.0
150.6,0.0,1.0,0.0
150.70000000000002,0.0,1.0,0.0
150.8,0.0,1.0,0.0
150.9,0.0,1.0,0.0
151.0,0.0,1.0,0.0
151.1,0.0,1.0,0.0
151.20000000000002,0.0,1.0,0.0
151.3,0.0,1.0,0.0
151.4,0.0,1.0,0.0
151.5,0.0,1.0,0.0
151.6,0.0,1.0,0.0
151.70000000000002,0.0,1.0,0.0
151.8,0.0,1.0,0.0
151.9,0.0,1.0,0.0
152.0,0.0,1.0,0.0
152.1,0.0,1.0,0.0
152.20000000000002,0.0,1.0,0.0
152.3,0.0,1.0,0.0
152.4,0.0,1.0,0.0
152.5,0.0,1.0,0.0
152.6,0.0,1.0,0.0
152.70000000000002,0.0,1.0,0.0
152.8,0.0,1.0,0.0
152.9,0.0,1.0,0.0
153.0,0.0,1.0,0.0
153.1,0.0,1.0,0.0
153.20000000000002,0.0,1.0,0.0
153.3,0.0,1.0,0.0
153.4,0.0,1.0,0.0
153.5,0.0,1.0,0.0
153.60000000000002,0.0,1.0,0.0
153.70000000000002,0.0,1.0,0.0
153.8,0.0,1.0,0.0
153.9,0.0,1.0,0.0
154.0,0.0,1.0,0.0
154.10000000000002,0.0,1.0,0.0
154.20000000000002,0.0,1.0,0.0
154.3,0.0,1.0,0.0
154.4,0.0,1.0,0.0
154.5,0.0,1.0,0.0
154.60000000000002,0.0,1.0,0.0
154.70000000000002,0.0,1.0,0.0
154.8,0.0,1.0,0.0
154.9,0.0,1.0,0.0
155.0,0.0,1.0,0.0
155.10000000000002,0.0,1.0,0.0
155.20000000000002,0.0,1.0,0.0
155.3,0.0,1.0,0.0
155.4,0.0,1.0,0.0
155.5,0.0,1.0,0.0
155.60000000000002,0.0,1.0,0.0
155.70000000000002,0.0,1.0,0.0
155.8,0.0,1.0,0.0
155.9,0.0,1.0,0.0
156.0,0.0,1.0,0.0
156.10000000000002,0.0,1.0,0.0
156.20000000000002,0.0,1.0,0.0
156.3,0.0,1.0,0.0
156.4,0.0,1.0,0.0
156.5,0.0,1.0,0.0
156.60000000000002,0.0,1.0,0.0
156.70000000000002,0.0,1.0,0.0
156.8,0.0,1.0,0.0
156.9,0.0,1.0,0.0
157.0,0.0,1.0,0.0
157.10000000000002,0.0,1.0,0.0
157.20000000000002,0.0,1.0,0.0
157.3,0.0,1.0,0.0
157.4,0.0,1.0,0.0
157.5,0.0,1.0,0.0
157.60000000000002,0.0,1.0,0.0
157.70000000000002,0.0,1.0,0.0
157.8,0.0,1.0,0.0
157.9,0.0,1.0,0.0
158.0,0.0,1.0,0.0
158.10000000000002,0.0,1.0,0.0
158.20000000000002,0.0,1.0,0.0
158.3,0.0,1.0,0.0
158.4,0.0,1.0,0.0
158.5,0.0,1.0,0.0
158.60000000000002,0.0,1.0,0.0
158.70000000000002,0.0,1.0,0.0
158.8,0.0,1.0,0.0
158.9,0.0,1.0,0.0
159.0,0.0,1.0,0.0
159.10000000000002,0.0,1.0,0.0
159.20000000000002,0.0,1.0,0.0
159.3,0.0,1.0,0.0
159.4,0.0,1.0,0.0
159.5,0.0,1.0,0.0
159.60000000000002,0.0,1.0,0.0
159.70000000000002,0.0,1.0,0.0
159.8,0.0,1.0,0.0
159.9,0.0,1.0,0.0
160.0,0.0,1.0,0.0
160.10000000000002,0.0,1.0,0.0
160.20000000000002,0.0,1.0,0.0
160.3,0.0,1.0,0.0
160.4,0.0,1.0,0.0
160.5,0.0,1.0,0.0
160.60000000000002,0.0,1.0,0.0
160.70000000000002,0.0,1.0,0.0
160.8,0.0,1.0,0.0
160.9,0.0,1.0,0.0
161.0,0.0,1.0,0.0
161.10000000000002,0.0,1.0,0.0
161.20000000000002,0.0,1.0,0.0
161.3,0.0,1.0,0.0
161.4,0.0,1.0,0.0
161.5,0.0,1.0,0.0
161.60000000000002,0.0,1.0,0.0
161.70000000000002,0.0,1.0,0.0
161.8,0.0,1.0,0.0
161.9,0.0,1.0,0.0
162.0,0.0,1.0,0.0
162.10000000000002,0.0,1.0,0.0
162.20000000000002,0.0,1.0,0.0
162.3,0.0,1.0,0.0
162.4,0.0,1.0,0.0
162.5,0.0,1.0,0.0
162.60000000000002,0.0,1.0,0.0
162.70000000000002,0.0,1.0,0.0
162.8,0.0,1.0,0.0
162.9,0.0,1.0,0.0
163.0,0.0,1.0,0.0
163.10000000000002,0.0,1.0,0.0
163.20000000000002,0.0,1.0,0.0
163.3,0.0,1.0,0.0
163.4,0.0,1.0,0.0
163.5,0.0,1.0,0.0
163.60000000000002,0.0,1.0,0.0
163.70000000000002,0.0,1.0,0.0
163.8,0.0,1.0,0.0
163.9,0.0,1.0,0.0
164.0,0.0,1.0,0.0
164.10000000000002,0.0,1.0,0.0
164.20000000000002,0.0,1.0,0.0
164.3,0.0,1.0,0.0
164.4,0.0,1.0,0.0
164.5,0.0,1.0,0.0
164.60000000000002,0.0,1.0,0.0
164.70000000000002,0.0,1.0,0.0
164.8,0.0,1.0,0.0
164.9,0.0,1.0,0.0
165.0,0.0,1.0,0.0
165.10000000000002,0.0,1.0,0.0
165.20000000000002,0.0,1.0,0.0
165.3,0.0,1.0,0.0
165.4,0.0,1.0,0.0
165.5,0.0,1.0,0.0
165.60000000000002,0.0,1.0,0.0
165.70000000000002,0.0,1.0,0.0
165.8,0.0,1.0,0.0
165.9,0.0,1.0,0.0
166.0,0.0,1.0,0.0
166.10000000000002,0.0,1.0,0.0
166.20000000000002,0.0,1.0,0.0
166.3,0.0,1.0,0.0
166.4,0.0,1.0,0.0
166.5,0.0,1.0,0.0
166.60000000000002,0.0,1.0,0.0
166.70000000000002,0.0,1.0,0.0
166.8,0.0,1.0,0.0
166.9,0.0,1.0,0.0
167.0,0.0,1.0,0.0
167.10000000000002,0.0,1.0,0.0
167.20000000000002,0.0,1.0,0.0
167.3,0.0,1.0,0.0
167.4,0.0,1.0,0.0
167.5,0.0,1.0,0.0
167.60000000000002,0.0,1.0,0.0
167.70000000000002,0.0,1.0,0.0
167.8,0.0,1.0,0.0
167.9,0.0,1.0,0.0
168.0,0.0,1.0,0.0
168.10000000000002,0.0,1.0,0.0
168.20000000000002,0.0,1.0,0.0
168.3,0.0,1.0,0.0
168.4,0.0,1.0,0.0
168.5,0.0,1.0,0.0
168.60000000000002,0.0,1.0,0.0
168.70000000000002,0.0,1.0,0.0
168.8,0.0,1.0,0.0
168.9,0.0,1.0,0.0
169.0,0.0,1.0,0.0
169.10000000000002,0.0,1.0,0.0
169.20000000000002,0.0,1.0,0.0
169.3,0.0,1.0,0.0
169.4,0.0,1.0,0.0
169.5,0.0,1.0,0.0
169.60000000000002,0.0,1.0,0.0
169.70000000000002,0.0,1.0,0.0
169.8,0.0,1.0,0.0
169.9,0.0,1.0,0.0
170.0,0.0,1.0,0.0
170.10000000000002,0.0,1.0,0.0
170.20000000000002,0.0,1.0,0.0
170.3,0.0,1.0,0.0
170.4,0.0,1.0,0.0
170.5,0.0,1.0,0.0
170.60000000000002,0.0,1.0,0.0
170.70000000000002,0.0,1.0,0.0
170.8,0.0,1.0,0.0
170.9,0.0,1.0,0.0
171.0,0.0,1.0,0.0
171.10000000000002,0.0,1.0,0.0
171.20000000000002,0.0,1.0,0.0
171.3,0.0,1.0,0.0
171.4,0.0,1.0,0.0
171.5,0.0,1.0,0.0
171.60000000000002,0.0,1.0,0.0
171.70000000000002,0.0,1.0,0.0
171.8,0.0,1.0,0.0
171.9,0.0,1.0,0.0
172.0,0.0,1.0,0.0
172.10000000000002,0.0,1.0,0.0
172.20000000000002,0.0,1.0,0.0
172.3,0.0,1.0,0.0
172.4,0.0,1.0,0.0
172.5,0.0,1.0,0.0
172.60000000000002,0.0,1.0,0.0
172.70000000000002,0.0,1.0,0.0
172.8,0.0,1.0,0.0
172.9,0.0,1.0,0.0
173.0,0.0,1.0,0.0
173.10000000000002,0.0,1.0,0.0
173.20000000000002,0.0,1.0,0.0
173.3,0.0,1.0,0.0
173.4,0.0,1.0,0.0
173.5,0.0,1.0,0.0
173.60000000000002,0.0,1.0,0.0
173.70000000000002,0.0,1.0,0.0
173.8,0.0,1.0,0.0
173.9,0.0,1.0,0.0
174.0,0.0,1.0,0.0
174.10000000000002,0.0,1.0,0.0
174.20000000000002,0.0,1.0,0.0
174.3,0.0,1.0,0.0
174.4,0.0,1.0,0.0
174.5,0.0,1.0,0.0
174.60000000000002,0.0,1.0,0.0
174.70000000000002,0.0,1.0,0.0
174.8,0.0,1.0,0.0
174.9,0.0,1.0,0.0
175.0,0.0,1.0,0.0
175.10000000000002,0.0,1.0,0.0
175.20000000000002,0.0,1.0,0.0
175.3,0.0,1.0,0.0
175.4,0.0,1.0,0.0
175.5,0.0,1.0,0.0
175.60000000000002,0.0,1.0,0.0
175.70000000000002,0.0,1.0,0.0
175.8,0.0,1.0,0.0
175.9,0.0,1.0,0.0
176.0,0.0,1.0,0.0
176.10000000000002,0.0,1.0,0.0
176.20000000000002,0.0,1.0,0.0
176.3,0.0,1.0,0.0
176.4,0.0,1.0,0.0
176.5,0.0,1.0,0.0
176.60000000000002,0.0,1.0,0.0
176.70000000000002,0.0,1.0,0.0
176.8,0.0,1.0,0.0
176.9,0.0,1.0,0.0
177.0,0.0,1.0,0.0
177.10000000000002,0.0,1.0,0.0
177.20000000000002,0.0,1.0,0.0
177.3,0.0,1.0,0.0
177.4,0.0,1.0,0.0
177.5,0.0,1.0,0.0
177.60000000000002,0.0,1.0,0.0
177.70000000000002,0.0,1.0,0.0
177.8,0.0,1.0,0.0
177.9,0.0,1.0,0.0
178.0,0.0,1.0,0.0
178.10000000000002,0.0,1.0,0.0
178.20000000000002,0.0,1.0,0.0
178.3,0.0,1.0,0.0
178.4,0.0,1.0,0.0
178.5,0.0,1.0,0.0
178.60000000000002,0.0,1.0,0.0
178.70000000000002,0.0,1.0,0.0
178.8,0.0,1.0,0.0
178.9,0.0,1.0,0.0
179.0,0.0,1.0,0.0
179.10000000000002,0.0,1.0,0.0
179.20000000000002,0.0,1.0,0.0
179.3,0.0,1.0,0.0
179.4,0.0,1.0,0.0
179.5,0.0,1.0,0.0
179.60000000000002,0.0,1.0,0.0
179.70000000000002,0.0,1.0,0.0
179.8,0.0,1.0,0.0
179.9,0.0,1.0,0.0
180.0,0.0,1.0,0.0
180.10000000000002,0.0,1.0,0.0
180.20000000000002,0.0,1.0,0.0
180.3,0.0,1.0,0.0
180.4,0.0,1.0,0.0
180.5,0.0,1.0,0.0
180.60000000000002,0.0,1.0,0.0
180.70000000000002,0.0,1.0,0.0
180.8,0.0,1.0,0.0
180.9,0.0,1.0,0.0
181.0,0.0,1.0,0.0
181.10000000000002,0.0,1.0,0.0
181.20000000000002,0.0,1.0,0.0
181.3,0.0,1.0,0.0
181.4,0.0,1.0,0.0
181.5,0.0,1.0,0.0
181.60000000000002,0.0,1.0,0.0
181.70000000000002,0.0,1.0,0.0
181.8,0.0,1.0,0.0
181.9,0.0,1.0,0.0
182.0,0.0,1.0,0.0
182.10000000000002,0.0,1.0,0.0
182.20000000000002,0.0,1.0,0.0
182.3,0.0,1.0,0.0
182.4,0.0,1.0,0.0
182.5,0.0,1.0,0.0
182.60000000000002,0.0,1.0,0.0
182.70000000000002,0.0,1.0,0.0
182.8,0.0,1.0,0.0
182.9,0.0,1.0,0.0
183.0,0.0,1.0,0.0
183.10000000000002,0.0,1.0,0.0
183.20000000000002,0.0,1.0,0.0
183.3,0.0,1.0,0.0
183.4,0.0,1.0,0.0
183.5,0.0,1.0,0.0
183.60000000000002,0.0,1.0,0.0
183.70000000000002,0.0,1.0,0.0
183.8,0.0,1.0,0.0
183.9,0.0,1.0,0.0
184.0,0.0,1.0,0.0
184.10000000000002,0.0,1.0,0.0
184.20000000000002,0.0,1.0,0.0
184.3,0.0,1.0,0.0
184.4,0.0,1.0,0.0
184.5,0.0,1.0,0.0
184.60000000000002,0.0,1.0,0.0
184.70000000000002,0.0,1.0,0.0
184.8,0.0,1.0,0.0
184.9,0.0,1.0,0.0
185.0,0.0,1.0,0.0
185.10000000000002,0.0,1.0,0.0
185.20000000000002,0.0,1.0,0.0
185.3,0.0,1.0,0.0
185.4,0.0,1.0,0.0
185.5,0.0,1.0,0.0
185.60000000000002,0.0,1.0,0.0
185.70000000000002,0.0,1.0,0.0
185.8,0.0,1.0,0.0
185.9,0.0,1.0,0.0
186.0,0.0,1.0,0.0
186.10000000000002,0.0,1.0,0.0
186.20000000000002,0.0,1.0,0.0
186.3,0.0,1.0,0.0
186.4,0.0,1.0,0.0
186.5,0.0,1.0,0.0
186.60000000000002,0.0,1.0,0.0
186.70000000000002,0.0,1.0,0.0
186.8,0.0,1.0,0.0
186.9,0.0,1.0,0.0
187.0,0.0,1.0,0.0
187.10000000000002,0.0,1.0,0.0
187.20000000000002,0.0,1.0,0.0
187.3,0.0,1.0,0.0
187.4,0.0,1.0,0.0
187.5,0.0,1.0,0.0
187.60000000000002,0.0,1.0,0.0
187.70000000000002,0.0,1.0,0.0
187.8,0.0,1.0,0.0
187.9,0.0,1.0,0.0
188.0,0.0,1.0,0.0
188.10000000000002,0.0,1.0,0.0
188.20000000000002,0.0,1.0,0.0
188.3,0.0,1.0,0.0
188.4,0.0,1.0,0.0
188.5,0.0,1.0,0.0
188.60000000000002,0.0,1.0,0.0
188.70000000000002,0.0,1.0,0.0
188.8,0.0,1.0,0.0
188.9,0.0,1.0,0.0
189.0,0.0,1.0,0.0
189.10000000000002,0.0,1.0,0.0
189.20000000000002,0.0,1.0,0.0
189.3,0.0,1.0,0.0
189.4,0.0,1.0,0.0
189.5,0.0,1.0,0.0
189.60000000000002,0.0,1.0,0.0
189.70000000000002,0.0,1.0,0.0
189.8,0.0,1.0,0.0
189.9,0.0,1.0,0.0
190.0,0.0,1.0,0.0
190.10000000000002,0.0,1.0,0.0
190.20000000000002,0.0,1.0,0.0
190.3,0.0,1.0,0.0
190.4,0.0,1.0,0.0
190.5,0.0,1.0,0.0
190.60000000000002,0.0,1.0,0.0
190.70000000000002,0.0,1.0,0.0
190.8,0.0,1.0,0.0
190.9,0.0,1.0,0.0
191.0,0.0,1.0,0.0
191.10000000000002,0.0,1.0,0.0
191.20000000000002,0.0,1.0,0.0
191.3,0.0,1.0,0.0
191.4,0.0,1.0,0.0
191.5,0.0,1.0,0.0
191.60000000000002,0.0,1.0,0.0
191.70000000000002,0.0,1.0,0.0
191.8,0.0,1.0,0.0
191.9,0.0,1.0,0.0
192.0,0.0,1.0,0.0
192.10000000000002,0.0,1.0,0.0
192.20000000000002,0.0,1.0,0.0
192.3,0.0,1.0,0.0
192.4,0.0,1.0,0.0
192.5,0.0,1.0,0.0
192.60000000000002,0.0,1.0,0.0
192.70000000000002,0.0,1.0,0.0
192.8,0.0,1.0,0.0
192.9,0.0,1.0,0.0
193.0,0.0,1.0,0.0
193.10000000000002,0.0,1.0,0.0
193.20000000000002,0.0,1.0,0.0
193.3,0.0,1.0,0.0
193.4,0.0,1.0,0.0
193.5,0.0,1.0,0.0
193.60000000000002,0.0,1.0,0.0
193.70000000000002,0.0,1.0,0.0
193.8,0.0,1.0,0.0
193.9,0.0,1.0,0.0
194.0,0.0,1.0,0.0
194.10000000000002,0.0,1.0,0.0
194.20000000000002,0.0,1.0,0.0
194.3,0.0,1.0,0.0
194.4,0.0,1.0,0.0
194.5,0.0,1.0,0.0
194.60000000000002,0.0,1.0,0.0
194.70000000000002,0.0,1.0,0.0
194.8,0.0,1.0,0.0
194.9,0.0,1.0,0.0
195.0,0.0,1.0,0.0
195.10000000000002,0.0,1.0,0.0
195.20000000000002,0.0,1.0,0.0
195.3,0.0,1.0,0.0
195.4,0.0,1.0,0.0
195.5,0.0,1.0,0.0
195.60000000000002,0.0,1.0,0.0
195.70000000000002,0.0,1.0,0.0
195.8,0.0,1.0,0.0
195.9,0.0,1.0,0.0
196.0,0.0,1.0,0.0
196.10000000000002,0.0,1.0,0.0
196.20000000000002,0.0,1.0,0.0
196.3,0.0,1.0,0.0
196.4,0.0,1.0,0.0
196.5,0.0,1.0,0.0
196.60000000000002,0.0,1.0,0.0
196.70000000000002,0.0,1.0,0.0
196.8,0.0,1.0,0.0
196.9,0.0,1.0,0.0
197.0,0.0,1.0,0.0
197.10000000000002,0.0,1.0,0.0
197.20000000000002,0.0,1.0,0.0
197.3,0.0,1.0,0.0
197.4,0.0,1.0,0.0
197.5,0.0,1.0,0.0
197.60000000000002,0.0,1.0,0.0
197.70000000000002,0.0,1.0,0.0
197.8,0.0,1.0,0.0
197.9,0.0,1.0,0.0
